resvid;uid
50402;318
50403;102
50404;255
50405;85
50406;166
50407;441
50408;374
50409;183
50410;217
50411;197
50412;226
50413;21
50414;442
50415;280
50416;122
50417;49
50418;58
50419;335
50420;234
50421;50
50422;331
50423;5
50424;323
50425;252
50426;10
50427;283
50428;248
50429;248
50430;173
50431;240
50432;421
50433;442
50434;385
50435;22
50436;222
50437;117
50438;198
50439;73
50440;222
50441;107
50442;283
50443;29
50444;105
50445;187
50446;366
50447;36
50448;229
50449;264
50450;344
50451;196
50452;162
50453;52
50454;156
50455;434
50456;85
50457;362
50458;177
50459;0
50460;245
50461;361
50462;83
50463;431
50464;109
50465;8
50466;210
50467;413
50468;178
50469;125
50470;421
50471;399
50472;342
50473;205
50474;313
50475;123
50476;143
50477;299
50478;242
50479;219
50480;411
50481;233
50482;111
50483;58
50484;403
50485;60
50486;404
50487;404
50488;403
50489;32
50490;291
50491;416
50492;396
50493;51
50494;37
50495;343
50496;350
50497;301
50498;198
50499;224
50500;316
50501;308
50502;241
50503;211
50504;286
50505;447
50506;329
50507;66
50508;157
50509;429
50510;291
50511;246
50512;396
50513;337
50514;394
50515;106
50516;413
50517;385
50518;339
50519;290
50520;22
50521;255
50522;308
50523;305
50524;171
50525;25
50526;396
50527;323
50528;212
50529;100
50530;376
50531;185
50532;406
50533;421
50534;322
50535;14
50536;49
50537;428
50538;269
50539;393
50540;232
50541;143
50542;123
50543;68
50544;73
50545;197
50546;247
50547;75
50548;410
50549;91
50550;413
50551;391
50552;210
50553;108
50554;332
50555;281
50556;20
50557;226
50558;247
50559;257
50560;128
50561;344
50562;131
50563;153
50564;414
50565;66
50566;189
50567;306
50568;415
50569;35
50570;43
50571;370
50572;213
50573;106
50574;313
50575;12
50576;181
50577;93
50578;78
50579;4
50580;382
50581;384
50582;69
50583;188
50584;237
50585;136
50586;46
50587;173
50588;78
50589;69
50590;254
50591;284
50592;163
50593;398
50594;135
50595;97
50596;77
50597;339
50598;345
50599;51
50600;387
50601;223
50602;22
50603;147
50604;426
50605;126
50606;18
50607;268
50608;370
50609;26
50610;407
50611;418
50612;318
50613;78
50614;167
50615;131
50616;311
50617;339
50618;146
50619;240
50620;441
50621;49
50622;144
50623;111
50624;276
50625;377
50626;158
50627;300
50628;412
50629;267
50630;227
50631;207
50632;126
50633;106
50634;417
50635;341
50636;8
50637;225
50638;407
50639;343
50640;91
50641;323
50642;302
50643;0
50644;246
50645;4
50646;332
50647;70
50648;238
50649;67
50650;312
50651;385
50652;433
50653;195
50654;184
50655;113
50656;35
50657;189
50658;419
50659;317
50660;176
50661;407
50662;214
50663;376
50664;148
50665;95
50666;328
50667;394
50668;336
50669;174
50670;129
50671;270
50672;313
50673;141
50674;107
50675;259
50676;123
50677;291
50678;396
50679;172
50680;165
50681;286
50682;190
50683;126
50684;48
50685;42
50686;134
50687;73
50688;10
50689;25
50690;307
50691;333
50692;65
50693;223
50694;148
50695;161
50696;279
50697;103
50698;161
50699;251
50700;104
50701;388
50702;372
50703;51
50704;119
50705;205
50706;170
50707;20
50708;141
50709;189
50710;351
50711;18
50712;36
50713;329
50714;4
50715;274
50716;175
50717;269
50718;252
50719;180
50720;321
50721;73
50722;18
50723;385
50724;118
50725;30
50726;117
50727;51
50728;108
50729;362
50730;120
50731;148
50732;416
50733;118
50734;290
50735;31
50736;257
50737;332
50738;72
50739;413
50740;134
50741;131
50742;14
50743;101
50744;141
50745;317
50746;76
50747;168
50748;140
50749;323
50750;97
50751;367
50752;95
50753;347
50754;20
50755;339
50756;80
50757;172
50758;307
50759;400
50760;324
50761;180
50762;411
50763;317
50764;75
50765;426
50766;10
50767;419
50768;304
50769;190
50770;221
50771;109
50772;329
50773;440
50774;276
50775;333
50776;125
50777;348
50778;281
50779;364
50780;347
50781;260
50782;28
50783;20
50784;286
50785;132
50786;77
50787;44
50788;340
50789;206
50790;222
50791;79
50792;3
50793;439
50794;4
50795;284
50796;84
50797;412
50798;18
50799;336
50800;278
50801;398
50802;120
50803;80
50804;307
50805;248
50806;167
50807;1
50808;126
50809;28
50810;301
50811;430
50812;82
50813;370
50814;445
50815;332
50816;81
50817;178
50818;211
50819;184
50820;109
50821;322
50822;108
50823;83
50824;380
50825;418
50826;99
50827;445
50828;84
50829;416
50830;16
50831;21
50832;394
50833;347
50834;34
50835;141
50836;402
50837;165
50838;40
50839;153
50840;56
50841;162
50842;346
50843;105
50844;145
50845;205
50846;125
50847;15
50848;156
50849;361
50850;25
50851;131
50852;376
50853;368
50854;108
50855;300
50856;105
50857;68
50858;301
50859;424
50860;251
50861;99
50862;307
50863;115
50864;149
50865;363
50866;368
50867;301
50868;310
50869;287
50870;306
50871;320
50872;143
50873;222
50874;405
50875;164
50876;244
50877;253
50878;180
50879;50
50880;269
50881;4
50882;432
50883;283
50884;338
50885;211
50886;440
50887;445
50888;148
50889;246
50890;365
50891;198
50892;108
50893;335
50894;206
50895;326
50896;202
50897;14
50898;143
50899;91
50900;402
50901;435
50902;258
50903;237
50904;355
50905;132
50906;318
50907;134
50908;307
50909;157
50910;220
50911;378
50912;358
50913;78
50914;21
50915;111
50916;40
50917;180
50918;389
50919;329
50920;145
50921;394
50922;36
50923;363
50924;355
50925;104
50926;400
50927;8
50928;197
50929;262
50930;77
50931;88
50932;159
50933;179
50934;206
50935;136
50936;269
50937;223
50938;341
50939;379
50940;424
50941;365
50942;215
50943;380
50944;322
50945;122
50946;326
50947;339
50948;90
50949;300
50950;94
50951;19
50952;76
50953;268
50954;405
50955;73
50956;324
50957;417
50958;224
50959;55
50960;142
50961;149
50962;299
50963;67
50964;109
50965;331
50966;210
50967;110
50968;124
50969;135
50970;219
50971;312
50972;49
50973;198
50974;361
50975;308
50976;261
50977;373
50978;392
50979;21
50980;124
50981;112
50982;163
50983;223
50984;111
50985;364
50986;412
50987;257
50988;402
50989;167
50990;339
50991;345
50992;422
50993;248
50994;224
50995;424
50996;332
50997;355
50998;326
50999;220
51000;15
51001;132
51002;273
51003;249
51004;133
51005;87
51006;235
51007;259
51008;238
51009;263
51010;131
51011;295
51012;67
51013;407
51014;192
51015;96
51016;310
51017;116
51018;67
51019;255
51020;176
51021;314
51022;180
51023;333
51024;318
51025;19
51026;59
51027;144
51028;359
51029;257
51030;343
51031;344
51032;413
51033;300
51034;177
51035;361
51036;116
51037;181
51038;330
51039;268
51040;309
51041;438
51042;282
51043;267
51044;251
51045;135
51046;117
51047;93
51048;333
51049;178
51050;113
51051;272
51052;12
51053;348
51054;104
51055;96
51056;407
51057;315
51058;138
51059;371
51060;53
51061;39
51062;19
51063;112
51064;292
51065;266
51066;277
51067;358
51068;8
51069;60
51070;364
51071;325
51072;282
51073;204
51074;356
51075;283
51076;330
51077;335
51078;99
51079;247
51080;262
51081;206
51082;239
51083;200
51084;312
51085;2
51086;244
51087;202
51088;223
51089;252
51090;53
51091;74
51092;229
51093;192
51094;224
51095;253
51096;132
51097;252
51098;200
51099;297
51100;43
51101;103
51102;103
51103;236
51104;97
51105;340
51106;368
51107;209
51108;30
51109;199
51110;86
51111;299
51112;342
51113;102
51114;150
51115;375
51116;446
51117;64
51118;280
51119;175
51120;49
51121;294
51122;386
51123;212
51124;434
51125;425
51126;410
51127;272
51128;176
51129;405
51130;360
51131;105
51132;43
51133;191
51134;256
51135;241
51136;425
51137;316
51138;241
51139;58
51140;296
51141;150
51142;92
51143;352
51144;161
51145;265
51146;429
51147;436
51148;420
51149;339
51150;275
51151;52
51152;242
51153;283
51154;198
51155;262
51156;246
51157;234
51158;114
51159;334
51160;94
51161;34
51162;133
51163;329
51164;238
51165;220
51166;0
51167;94
51168;20
51169;384
51170;3
51171;190
51172;267
51173;126
51174;128
51175;237
51176;39
51177;15
51178;116
51179;205
51180;353
51181;246
51182;224
51183;289
51184;325
51185;365
51186;261
51187;81
51188;135
51189;444
51190;170
51191;212
51192;130
51193;315
51194;350
51195;122
51196;4
51197;168
51198;252
51199;445
51200;174
51201;250
51202;123
51203;232
51204;297
51205;8
51206;256
51207;60
51208;440
51209;422
51210;7
51211;19
51212;157
51213;187
51214;259
51215;95
51216;206
51217;7
51218;78
51219;200
51220;258
51221;433
51222;124
51223;171
51224;411
51225;367
51226;102
51227;65
51228;234
51229;447
51230;89
51231;76
51232;131
51233;146
51234;326
51235;291
51236;108
51237;417
51238;74
51239;99
51240;175
51241;143
51242;121
51243;227
51244;248
51245;63
51246;173
51247;104
51248;429
51249;147
51250;122
51251;0
51252;19
51253;381
51254;21
51255;351
51256;7
51257;231
51258;409
51259;18
51260;445
51261;35
51262;341
51263;394
51264;357
51265;112
51266;194
51267;225
51268;114
51269;204
51270;361
51271;93
51272;307
51273;211
51274;358
51275;50
51276;380
51277;447
51278;198
51279;403
51280;200
51281;377
51282;80
51283;302
51284;26
51285;201
51286;60
51287;185
51288;436
51289;180
51290;402
51291;281
51292;175
51293;306
51294;263
51295;381
51296;399
51297;5
51298;397
51299;19
51300;71
51301;403
51302;227
51303;407
51304;227
51305;272
51306;133
51307;273
51308;249
51309;146
51310;128
51311;203
51312;301
51313;269
51314;22
51315;365
51316;275
51317;359
51318;332
51319;56
51320;426
51321;91
51322;47
51323;234
51324;356
51325;90
51326;107
51327;112
51328;194
51329;53
51330;319
51331;171
51332;111
51333;54
51334;95
51335;245
51336;232
51337;353
51338;204
51339;120
51340;347
51341;9
51342;154
51343;282
51344;427
51345;270
51346;275
51347;106
51348;265
51349;154
51350;312
51351;335
51352;361
51353;300
51354;291
51355;59
51356;268
51357;377
51358;400
51359;91
51360;142
51361;338
51362;71
51363;266
51364;237
51365;239
51366;228
51367;373
51368;231
51369;160
51370;125
51371;432
51372;27
51373;46
51374;15
51375;127
51376;436
51377;223
51378;44
51379;109
51380;245
51381;224
51382;303
51383;258
51384;133
51385;11
51386;449
51387;217
51388;133
51389;161
51390;388
51391;69
51392;331
51393;175
51394;335
51395;439
51396;368
51397;72
51398;223
51399;202
51400;56
51401;99
51402;33
51403;196
51404;19
51405;55
51406;112
51407;381
51408;9
51409;0
51410;437
51411;122
51412;437
51413;14
51414;45
51415;247
51416;99
51417;13
51418;214
51419;277
51420;193
51421;354
51422;157
51423;364
51424;216
51425;403
51426;58
51427;195
51428;79
51429;87
51430;363
51431;213
51432;386
51433;421
51434;280
51435;114
51436;133
51437;25
51438;368
51439;89
51440;220
51441;303
51442;21
51443;6
51444;429
51445;357
51446;160
51447;318
51448;385
51449;406
51450;413
51451;50
51452;111
51453;349
51454;308
51455;10
51456;201
51457;338
51458;348
51459;380
51460;378
51461;108
51462;229
51463;155
51464;15
51465;352
51466;136
51467;9
51468;194
51469;136
51470;167
51471;441
51472;309
51473;341
51474;81
51475;73
51476;364
51477;306
51478;5
51479;311
51480;349
51481;46
51482;402
51483;209
51484;156
51485;212
51486;169
51487;118
51488;337
51489;319
51490;343
51491;447
51492;248
51493;411
51494;337
51495;29
51496;68
51497;111
51498;345
51499;252
51500;58
51501;201
51502;26
51503;196
51504;304
51505;39
51506;151
51507;158
51508;79
51509;148
51510;145
51511;141
51512;86
51513;210
51514;26
51515;21
51516;345
51517;85
51518;225
51519;442
51520;11
51521;437
51522;217
51523;118
51524;150
51525;427
51526;356
51527;271
51528;214
51529;374
51530;222
51531;437
51532;131
51533;153
51534;22
51535;258
51536;53
51537;213
51538;394
51539;156
51540;208
51541;366
51542;421
51543;218
51544;330
51545;52
51546;160
51547;423
51548;275
51549;67
51550;109
51551;293
51552;229
51553;430
51554;305
51555;164
51556;346
51557;79
51558;303
51559;418
51560;134
51561;294
51562;269
51563;107
51564;227
51565;96
51566;203
51567;449
51568;125
51569;221
51570;25
51571;387
51572;150
51573;311
51574;385
51575;340
51576;97
51577;208
51578;256
51579;175
51580;252
51581;137
51582;359
51583;142
51584;136
51585;103
51586;395
51587;379
51588;379
51589;126
51590;179
51591;423
51592;272
51593;317
51594;169
51595;307
51596;35
51597;386
51598;291
51599;91
51600;148
51601;298
51602;257
51603;90
51604;445
51605;267
51606;254
51607;220
51608;211
51609;374
51610;77
51611;134
51612;304
51613;182
51614;299
51615;225
51616;23
51617;184
51618;201
51619;380
51620;182
51621;353
51622;449
51623;283
51624;151
51625;128
51626;166
51627;286
51628;230
51629;343
51630;58
51631;150
51632;256
51633;277
51634;226
51635;404
51636;1
51637;401
51638;231
51639;115
51640;277
51641;169
51642;131
51643;190
51644;367
51645;74
51646;2
51647;79
51648;86
51649;398
51650;147
51651;421
51652;426
51653;5
51654;441
51655;317
51656;308
51657;153
51658;21
51659;386
51660;412
51661;147
51662;356
51663;421
51664;253
51665;345
51666;374
51667;109
51668;8
51669;320
51670;215
51671;364
51672;149
51673;445
51674;39
51675;270
51676;229
51677;399
51678;109
51679;120
51680;4
51681;236
51682;261
51683;375
51684;436
51685;63
51686;242
51687;346
51688;194
51689;274
51690;55
51691;85
51692;268
51693;433
51694;87
51695;127
51696;254
51697;173
51698;415
51699;11
51700;225
51701;7
51702;124
51703;182
51704;283
51705;287
51706;356
51707;35
51708;246
51709;289
51710;122
51711;197
51712;238
51713;135
51714;212
51715;258
51716;384
51717;349
51718;248
51719;56
51720;402
51721;23
51722;217
51723;125
51724;319
51725;270
51726;404
51727;8
51728;330
51729;333
51730;436
51731;131
51732;328
51733;278
51734;424
51735;220
51736;81
51737;416
51738;351
51739;355
51740;380
51741;87
51742;247
51743;300
51744;100
51745;340
51746;329
51747;88
51748;97
51749;247
51750;183
51751;164
51752;139
51753;183
51754;307
51755;118
51756;268
51757;366
51758;403
51759;240
51760;62
51761;101
51762;349
51763;443
51764;239
51765;407
51766;98
51767;428
51768;269
51769;197
51770;197
51771;81
51772;305
51773;284
51774;405
51775;372
51776;429
51777;214
51778;101
51779;136
51780;290
51781;296
51782;273
51783;164
51784;444
51785;159
51786;288
51787;173
51788;371
51789;417
51790;207
51791;376
51792;31
51793;37
51794;406
51795;98
51796;383
51797;195
51798;50
51799;37
51800;334
51801;24
51802;120
51803;321
51804;443
51805;163
51806;304
51807;116
51808;412
51809;55
51810;329
51811;381
51812;288
51813;59
51814;24
51815;177
51816;212
51817;437
51818;229
51819;156
51820;406
51821;403
51822;88
51823;113
51824;233
51825;446
51826;444
51827;22
51828;386
51829;317
51830;199
51831;16
51832;53
51833;375
51834;4
51835;321
51836;174
51837;20
51838;68
51839;89
51840;190
51841;329
51842;216
51843;402
51844;311
51845;217
51846;148
51847;203
51848;156
51849;44
51850;156
51851;100
51852;342
51853;389
51854;60
51855;321
51856;185
51857;162
51858;8
51859;66
51860;29
51861;388
51862;140
51863;236
51864;156
51865;92
51866;351
51867;272
51868;298
51869;317
51870;223
51871;367
51872;328
51873;81
51874;258
51875;437
51876;442
51877;279
51878;372
51879;41
51880;264
51881;182
51882;103
51883;196
51884;36
51885;196
51886;180
51887;217
51888;32
51889;80
51890;26
51891;415
51892;255
51893;435
51894;139
51895;375
51896;310
51897;20
51898;343
51899;36
51900;16
51901;281
51902;228
51903;153
51904;233
51905;377
51906;267
51907;430
51908;153
51909;328
51910;331
51911;382
51912;226
51913;175
51914;351
51915;285
51916;269
51917;374
51918;388
51919;194
51920;377
51921;435
51922;363
51923;59
51924;394
51925;306
51926;214
51927;65
51928;39
51929;239
51930;344
51931;83
51932;24
51933;376
51934;375
51935;281
51936;141
51937;396
51938;217
51939;219
51940;273
51941;195
51942;324
51943;295
51944;78
51945;202
51946;430
51947;242
51948;426
51949;51
51950;20
51951;252
51952;226
51953;180
51954;221
51955;162
51956;132
51957;12
51958;36
51959;39
51960;448
51961;61
51962;378
51963;61
51964;299
51965;336
51966;31
51967;144
51968;388
51969;346
51970;179
51971;327
51972;29
51973;42
51974;179
51975;328
51976;34
51977;259
51978;34
51979;204
51980;112
51981;130
51982;62
51983;223
51984;304
51985;396
51986;48
51987;252
51988;317
51989;316
51990;207
51991;166
51992;177
51993;405
51994;95
51995;58
51996;22
51997;132
51998;398
51999;294
52000;420
52001;140
52002;286
52003;387
52004;373
52005;94
52006;441
52007;236
52008;337
52009;379
52010;280
52011;357
52012;185
52013;104
52014;7
52015;303
52016;396
52017;268
52018;175
52019;236
52020;86
52021;155
52022;445
52023;445
52024;313
52025;4
52026;212
52027;424
52028;232
52029;110
52030;403
52031;167
52032;205
52033;214
52034;350
52035;420
52036;324
52037;67
52038;166
52039;332
52040;293
52041;115
52042;23
52043;264
52044;48
52045;185
52046;168
52047;365
52048;313
52049;283
52050;87
52051;41
52052;133
52053;52
52054;433
52055;25
52056;12
52057;278
52058;9
52059;274
52060;406
52061;264
52062;45
52063;136
52064;318
52065;211
52066;447
52067;339
52068;119
52069;30
52070;419
52071;135
52072;404
52073;445
52074;60
52075;255
52076;368
52077;139
52078;370
52079;282
52080;32
52081;27
52082;41
52083;112
52084;407
52085;364
52086;221
52087;125
52088;387
52089;210
52090;424
52091;107
52092;55
52093;247
52094;162
52095;351
52096;310
52097;224
52098;412
52099;162
52100;232
52101;39
52102;391
52103;308
52104;211
52105;439
52106;341
52107;415
52108;375
52109;94
52110;8
52111;279
52112;166
52113;315
52114;215
52115;295
52116;296
52117;354
52118;163
52119;361
52120;281
52121;121
52122;319
52123;167
52124;402
52125;335
52126;341
52127;422
52128;399
52129;4
52130;333
52131;365
52132;119
52133;196
52134;368
52135;136
52136;83
52137;29
52138;428
52139;409
52140;13
52141;446
52142;66
52143;310
52144;328
52145;362
52146;134
52147;236
52148;107
52149;31
52150;134
52151;199
52152;400
52153;402
52154;91
52155;447
52156;424
52157;155
52158;118
52159;72
52160;188
52161;433
52162;15
52163;413
52164;0
52165;343
52166;109
52167;316
52168;287
52169;161
52170;72
52171;211
52172;411
52173;327
52174;65
52175;13
52176;310
52177;167
52178;407
52179;398
52180;153
52181;13
52182;204
52183;276
52184;407
52185;50
52186;326
52187;154
52188;132
52189;234
52190;291
52191;24
52192;269
52193;273
52194;181
52195;355
52196;434
52197;100
52198;149
52199;392
52200;327
52201;416
52202;27
52203;278
52204;231
52205;342
52206;154
52207;141
52208;392
52209;393
52210;100
52211;79
52212;197
52213;298
52214;323
52215;155
52216;127
52217;117
52218;153
52219;87
52220;356
52221;38
52222;247
52223;366
52224;196
52225;117
52226;154
52227;421
52228;183
52229;39
52230;183
52231;167
52232;71
52233;352
52234;283
52235;79
52236;424
52237;146
52238;306
52239;191
52240;117
52241;118
52242;69
52243;212
52244;249
52245;33
52246;255
52247;385
52248;173
52249;386
52250;7
52251;119
52252;82
52253;251
52254;81
52255;77
52256;96
52257;399
52258;170
52259;249
52260;272
52261;12
52262;304
52263;411
52264;326
52265;167
52266;117
52267;241
52268;404
52269;225
52270;193
52271;71
52272;94
52273;421
52274;335
52275;162
52276;426
52277;222
52278;36
52279;378
52280;204
52281;313
52282;349
52283;8
52284;387
52285;201
52286;266
52287;447
52288;57
52289;435
52290;137
52291;98
52292;371
52293;129
52294;246
52295;336
52296;433
52297;316
52298;353
52299;394
52300;334
52301;4
52302;54
52303;152
52304;144
52305;289
52306;223
52307;108
52308;427
52309;273
52310;253
52311;138
52312;212
52313;121
52314;10
52315;449
52316;365
52317;190
52318;19
52319;251
52320;400
52321;441
52322;393
52323;243
52324;394
52325;92
52326;210
52327;445
52328;158
52329;412
52330;287
52331;60
52332;45
52333;333
52334;115
52335;118
52336;356
52337;245
52338;65
52339;95
52340;305
52341;111
52342;267
52343;45
52344;204
52345;97
52346;315
52347;125
52348;203
52349;201
52350;98
52351;270
52352;407
52353;417
52354;334
52355;62
52356;111
52357;137
52358;246
52359;324
52360;19
52361;51
52362;217
52363;299
52364;271
52365;53
52366;17
52367;224
52368;402
52369;253
52370;158
52371;215
52372;135
52373;332
52374;374
52375;206
52376;17
52377;174
52378;48
52379;332
52380;171
52381;70
52382;197
52383;51
52384;13
52385;312
52386;305
52387;200
52388;300
52389;196
52390;395
52391;76
52392;166
52393;325
52394;134
52395;95
52396;95
52397;279
52398;179
52399;290
52400;195
52401;123
52402;426
52403;447
52404;431
52405;159
52406;370
52407;70
52408;80
52409;76
52410;70
52411;281
52412;415
52413;63
52414;179
52415;286
52416;438
52417;176
52418;397
52419;13
52420;370
52421;350
52422;399
52423;139
52424;339
52425;175
52426;38
52427;47
52428;338
52429;273
52430;280
52431;346
52432;297
52433;132
52434;77
52435;356
52436;131
52437;125
52438;338
52439;136
52440;65
52441;239
52442;1
52443;337
52444;369
52445;309
52446;64
52447;343
52448;250
52449;284
52450;102
52451;194
52452;221
52453;238
52454;63
52455;81
52456;445
52457;396
52458;57
52459;255
52460;217
52461;373
52462;425
52463;441
52464;136
52465;46
52466;175
52467;144
52468;421
52469;267
52470;356
52471;127
52472;205
52473;242
52474;403
52475;249
52476;328
52477;226
52478;301
52479;259
52480;341
52481;71
52482;280
52483;256
52484;330
52485;119
52486;131
52487;427
52488;166
52489;343
52490;423
52491;107
52492;276
52493;155
52494;85
52495;202
52496;443
52497;348
52498;55
52499;435
52500;44
52501;411
52502;362
52503;176
52504;324
52505;447
52506;216
52507;188
52508;449
52509;60
52510;12
52511;358
52512;190
52513;259
52514;99
52515;225
52516;284
52517;121
52518;108
52519;270
52520;233
52521;283
52522;286
52523;106
52524;260
52525;226
52526;44
52527;113
52528;370
52529;346
52530;111
52531;165
52532;114
52533;235
52534;269
52535;275
52536;59
52537;373
52538;211
52539;105
52540;161
52541;242
52542;284
52543;199
52544;218
52545;233
52546;1
52547;385
52548;251
52549;37
52550;145
52551;323
52552;11
52553;271
52554;387
52555;343
52556;128
52557;177
52558;5
52559;89
52560;40
52561;26
52562;298
52563;435
52564;29
52565;205
52566;314
52567;125
52568;17
52569;285
52570;255
52571;7
52572;206
52573;174
52574;217
52575;313
52576;424
52577;265
52578;369
52579;161
52580;103
52581;242
52582;281
52583;140
52584;218
52585;203
52586;160
52587;370
52588;136
52589;275
52590;173
52591;151
52592;353
52593;324
52594;87
52595;284
52596;154
52597;45
52598;126
52599;18
52600;124
52601;135
52602;327
52603;423
52604;274
52605;172
52606;30
52607;172
52608;228
52609;340
52610;446
52611;283
52612;91
52613;375
52614;326
52615;201
52616;328
52617;5
52618;147
52619;26
52620;147
52621;286
52622;28
52623;186
52624;148
52625;86
52626;216
52627;83
52628;412
52629;72
52630;34
52631;246
52632;400
52633;153
52634;121
52635;184
52636;410
52637;385
52638;73
52639;374
52640;378
52641;233
52642;235
52643;405
52644;434
52645;259
52646;146
52647;167
52648;374
52649;109
52650;78
52651;73
52652;314
52653;276
52654;218
52655;226
52656;62
52657;93
52658;341
52659;180
52660;293
52661;221
52662;204
52663;264
52664;82
52665;248
52666;160
52667;94
52668;357
52669;350
52670;423
52671;165
52672;240
52673;404
52674;269
52675;46
52676;124
52677;278
52678;22
52679;260
52680;165
52681;80
52682;219
52683;253
52684;12
52685;227
52686;186
52687;169
52688;433
52689;353
52690;149
52691;187
52692;270
52693;331
52694;388
52695;283
52696;184
52697;187
52698;81
52699;20
52700;43
52701;275
52702;241
52703;160
52704;217
52705;132
52706;188
52707;331
52708;318
52709;264
52710;61
52711;372
52712;84
52713;19
52714;117
52715;270
52716;21
52717;23
52718;67
52719;12
52720;297
52721;138
52722;354
52723;412
52724;147
52725;403
52726;214
52727;409
52728;60
52729;104
52730;300
52731;6
52732;279
52733;183
52734;34
52735;165
52736;121
52737;286
52738;4
52739;290
52740;207
52741;19
52742;211
52743;286
52744;422
52745;74
52746;339
52747;52
52748;78
52749;270
52750;45
52751;317
52752;48
52753;229
52754;294
52755;183
52756;6
52757;147
52758;398
52759;446
52760;234
52761;164
52762;68
52763;425
52764;117
52765;403
52766;309
52767;97
52768;327
52769;333
52770;18
52771;185
52772;186
52773;255
52774;246
52775;94
52776;96
52777;160
52778;66
52779;194
52780;329
52781;8
52782;325
52783;163
52784;6
52785;215
52786;288
52787;169
52788;329
52789;28
52790;403
52791;160
52792;94
52793;177
52794;358
52795;110
52796;228
52797;380
52798;178
52799;234
52800;298
52801;347
52802;296
52803;380
52804;283
52805;102
52806;260
52807;176
52808;197
52809;375
52810;302
52811;59
52812;77
52813;106
52814;187
52815;344
52816;204
52817;157
52818;53
52819;272
52820;252
52821;107
52822;277
52823;260
52824;86
52825;222
52826;118
52827;131
52828;17
52829;186
52830;185
52831;259
52832;439
52833;174
52834;164
52835;73
52836;180
52837;340
52838;30
52839;286
52840;263
52841;327
52842;340
52843;200
52844;73
52845;47
52846;441
52847;82
52848;378
52849;446
52850;369
52851;134
52852;259
52853;447
52854;32
52855;188
52856;272
52857;134
52858;123
52859;204
52860;348
52861;421
52862;315
52863;278
52864;240
52865;130
52866;134
52867;397
52868;311
52869;350
52870;259
52871;318
52872;228
52873;154
52874;144
52875;203
52876;109
52877;51
52878;376
52879;40
52880;8
52881;236
52882;203
52883;224
52884;88
52885;205
52886;77
52887;188
52888;140
52889;156
52890;385
52891;346
52892;133
52893;347
52894;310
52895;449
52896;441
52897;224
52898;439
52899;236
52900;208
52901;33
52902;117
52903;438
52904;17
52905;108
52906;257
52907;378
52908;208
52909;416
52910;212
52911;40
52912;129
52913;183
52914;133
52915;260
52916;81
52917;190
52918;232
52919;102
52920;381
52921;253
52922;391
52923;141
52924;353
52925;320
52926;252
52927;339
52928;430
52929;203
52930;430
52931;419
52932;115
52933;212
52934;234
52935;24
52936;84
52937;182
52938;448
52939;75
52940;442
52941;449
52942;287
52943;154
52944;217
52945;414
52946;232
52947;181
52948;195
52949;390
52950;37
52951;264
52952;85
52953;344
52954;107
52955;348
52956;363
52957;58
52958;11
52959;327
52960;255
52961;24
52962;197
52963;81
52964;447
52965;253
52966;411
52967;64
52968;338
52969;103
52970;105
52971;343
52972;333
52973;196
52974;439
52975;137
52976;69
52977;334
52978;324
52979;151
52980;73
52981;298
52982;135
52983;370
52984;190
52985;281
52986;231
52987;38
52988;195
52989;432
52990;39
52991;233
52992;291
52993;343
52994;169
52995;373
52996;62
52997;327
52998;58
52999;420
53000;44
53001;172
53002;72
53003;33
53004;250
53005;369
53006;84
53007;27
53008;293
53009;316
53010;257
53011;389
53012;336
53013;124
53014;147
53015;332
53016;250
53017;437
53018;297
53019;211
53020;88
53021;313
53022;108
53023;250
53024;30
53025;37
53026;117
53027;81
53028;435
53029;359
53030;346
53031;94
53032;182
53033;431
53034;270
53035;389
53036;407
53037;55
53038;221
53039;217
53040;84
53041;234
53042;165
53043;225
53044;91
53045;413
53046;14
53047;419
53048;136
53049;335
53050;22
53051;438
53052;256
53053;438
53054;105
53055;426
53056;436
53057;167
53058;345
53059;226
53060;335
53061;445
53062;332
53063;417
53064;12
53065;28
53066;230
53067;332
53068;231
53069;105
53070;129
53071;42
53072;112
53073;172
53074;429
53075;222
53076;42
53077;256
53078;406
53079;352
53080;255
53081;38
53082;119
53083;41
53084;123
53085;231
53086;216
53087;41
53088;301
53089;168
53090;297
53091;314
53092;184
53093;135
53094;292
53095;388
53096;365
53097;144
53098;447
53099;380
53100;21
53101;299
53102;134
53103;428
53104;341
53105;131
53106;268
53107;88
53108;357
53109;419
53110;291
53111;361
53112;25
53113;40
53114;330
53115;207
53116;336
53117;175
53118;299
53119;171
53120;104
53121;175
53122;214
53123;219
53124;374
53125;414
53126;411
53127;87
53128;325
53129;68
53130;129
53131;290
53132;316
53133;41
53134;327
53135;125
53136;444
53137;268
53138;106
53139;352
53140;178
53141;1
53142;312
53143;304
53144;374
53145;294
53146;21
53147;170
53148;36
53149;274
53150;85
53151;76
53152;408
53153;197
53154;168
53155;286
53156;372
53157;156
53158;141
53159;393
53160;19
53161;377
53162;332
53163;220
53164;397
53165;408
53166;376
53167;163
53168;192
53169;406
53170;343
53171;119
53172;78
53173;115
53174;140
53175;412
53176;293
53177;392
53178;331
53179;64
53180;273
53181;116
53182;203
53183;196
53184;225
53185;368
53186;407
53187;393
53188;354
53189;340
53190;336
53191;95
53192;56
53193;415
53194;434
53195;78
53196;381
53197;420
53198;70
53199;371
